gene_name	logFC	lfcSE	stat	pvalue	padj
HNRNPL	-1.55228592163994	0.316196205821183	-4.90924904556822	9.14258124489087e-07	1.12864586823795e-05
CHP2	-1.42404539407105	0.290438287811809	-4.90309113443668	9.43401883718301e-07	1.15729897747959e-05
PSME3	1.0677871875653	0.217845043517289	4.90159046230749	9.50638558443373e-07	1.16090345387204e-05
PUM2	1.29828285592954	0.265006595653067	4.89905865448417	9.6296896839866e-07	1.17026228838728e-05
LOC400891	-1.02098085153544	0.208902207197795	-4.88736268147107	1.0219572761172e-06	1.23809171867491e-05
MRI1	-1.00561990216735	0.205817210181056	-4.88598548820438	1.02912778604031e-06	1.24291872858925e-05
GP2	-1.24569067799139	0.255018816744293	-4.88470103459246	1.03585906261298e-06	1.24718709976951e-05
GPLD1	-1.21333999723784	0.24872030422518	-4.87833110777852	1.06987217828173e-06	1.28417580537754e-05
MTRNR2L6	-1.17291615916436	0.24049194951034	-4.87715352448392	1.07627667114448e-06	1.28790039697381e-05
GRM6	-1.24898252964923	0.256857795813586	-4.86254476214409	1.15886161265293e-06	1.37826803382899e-05
CD177	-2.54180899596558	0.523001427647069	-4.86004217502986	1.17360748289402e-06	1.38788064735649e-05
AKAP5	-1.32869215761493	0.273395364149454	-4.85996593888324	1.17405950686399e-06	1.38788064735649e-05
SHISA2	-1.34816318768012	0.277877142154142	-4.85165198270347	1.22437331079469e-06	1.43431840402705e-05
SYNGR2	1.08484561080038	0.224226540662701	4.83816771910287	1.3104154416916e-06	1.53051815510148e-05
BAG6	1.46379088919681	0.302837805898761	4.83358042055737	1.34099069976138e-06	1.56155364769228e-05
SLC35E2	-1.06491790118736	0.220544510664155	-4.82858493272141	1.37506684516781e-06	1.58702241508865e-05
ELL	1.1186367933167	0.231744412216081	4.82702811523959	1.38585563054171e-06	1.59475599254962e-05
TNFAIP8L3	-1.00965995771054	0.209203757852213	-4.82620373589936	1.391601519869e-06	1.59665809676734e-05
NUP98	1.53440387202704	0.318228034161059	4.82171181452374	1.4233147565177e-06	1.62825538568197e-05
DKFZP434L187	-1.40685965813471	0.291928656835015	-4.819189980824	1.44142246924089e-06	1.64414884576278e-05
TRIM59	-1.28129690483973	0.266298302973007	-4.81150983891027	1.49794358976676e-06	1.70363788445485e-05
ABHD2	1.01747640272763	0.211661003133276	4.80710375395398	1.53132528506421e-06	1.73150722812623e-05
OR51E2	-1.07983212575078	0.225132294849236	-4.79643369901197	1.61515383145963e-06	1.81576803934409e-05
C3orf33	-1.45973342206734	0.304439238023709	-4.79482681517439	1.62815427648394e-06	1.82185682479069e-05
ATP6V0C	1.38904916290744	0.29046351906586	4.78218114059441	1.73403311124983e-06	1.92396577182871e-05
ATP6AP2	1.04540912111627	0.218615804450137	4.78194668379848	1.73605729731788e-06	1.92396577182871e-05
SF3B2	1.04325418998389	0.218500905559307	4.77459893044114	1.80065749094366e-06	1.98990506293802e-05
TMEM192	-1.30339026792021	0.273244242706602	-4.77005573844693	1.84174950043175e-06	2.02956632801815e-05
PTGS2	2.58765724049185	0.542642485749476	4.76862263543165	1.85489743869599e-06	2.03257160346996e-05
TUBA3FP	-1.16543326181152	0.244374784022436	-4.7690405803265	1.85105373569251e-06	2.03257160346996e-05
PRKX	-1.3570368076786	0.284621276381324	-4.76786846342609	1.86185272575103e-06	2.03447828659797e-05
INADL	-1.19292512773398	0.250594219412752	-4.76038565665841	1.93223380453136e-06	2.10548717080358e-05
DBNL	1.31828823971199	0.277191799915941	4.75587026784979	1.9759333645717e-06	2.14114334866505e-05
IL10	-1.43676521727053	0.30238206595771	-4.75148951945936	2.01923627224674e-06	2.17597809337971e-05
ITIH5	-1.27564943373293	0.268450370186648	-4.75190044568013	2.01513591066151e-06	2.17597809337971e-05
FTH1	1.64222571325273	0.346217496819073	4.74333541297287	2.10227756394898e-06	2.24684514437397e-05
TPM4	2.57154279042959	0.542939971217357	4.73632984630655	2.17623291105353e-06	2.30128940888031e-05
PPP1R15B	1.1217081981015	0.236833390426503	4.73627555675939	2.17681566746177e-06	2.30128940888031e-05
BRAT1	2.1797044786723	0.460518115466136	4.73315686282179	2.21054518670202e-06	2.330631560358e-05
LINC00598	-1.25400695151333	0.265802982852712	-4.7178061662619	2.38401467146841e-06	2.50001108424684e-05
PARK2	-1.2962733076076	0.275646101861032	-4.70267237176865	2.56778277930151e-06	2.67832102193989e-05
RNF13	1.02133199844442	0.21765047182405	4.69253289407099	2.69843130263532e-06	2.79962247648414e-05
ZNF260	-1.43099835801312	0.305228317404442	-4.68828832849404	2.75499676510464e-06	2.85072742192924e-05
TPTE2P1	-1.45050672610935	0.310775030278094	-4.6673850367302	3.05057335307675e-06	3.13991732199272e-05
C14orf2	-1.05899051525405	0.226975496631127	-4.66566008653826	3.07627881634472e-06	3.15804306909493e-05
LOC284551	-1.06315977879201	0.228097583152135	-4.66098660099749	3.14697212635411e-06	3.2137011164679e-05
DUSP6	1.81262785392891	0.389931156469414	4.64858430483252	3.3422101562509e-06	3.39530255717051e-05
ZNF681	-1.09408005968468	0.236313731998913	-4.62977775531772	3.66058405857014e-06	3.6803964980624e-05
LPIN3	-1.06461275432472	0.230800085777827	-4.6127051934874	3.97461848748332e-06	3.98585776855333e-05
IL1RAP	1.94463064114354	0.421948674448052	4.60869001114246	4.05213952768402e-06	4.05317853781932e-05
C9orf85	-1.37456051169011	0.298571185385348	-4.60379493726445	4.14860970269176e-06	4.12850164545932e-05
TMEM181	-1.57948548348613	0.343382754742854	-4.59978103638009	4.22935259761341e-06	4.19814363442491e-05
TMEM19	-1.02886590710204	0.223738047611287	-4.59852903020564	4.25484433092448e-06	4.2127278515067e-05
STX4	1.91696825332594	0.419185140137512	4.5730825589311	4.80600657397116e-06	4.69880492357431e-05
LOC151475	-1.0806726545866	0.23637125316344	-4.57192928549293	4.83254037607002e-06	4.71293500176228e-05
HCAR2	1.63565731850686	0.358832864658231	4.55827065914025	5.1576543572379e-06	5.0174587649838e-05
TTC39C	-1.01041691707137	0.221852692732953	-4.55444964234723	5.25229044475087e-06	5.09681219526696e-05
KDM6A	1.03310477800706	0.226992320108126	4.55127634941546	5.33214577148883e-06	5.1614641822774e-05
CD82	1.2954671798754	0.284712352812318	4.55009123095329	5.3622661393861e-06	5.17777232914485e-05
CEBPD	-1.44006129386463	0.316561831578902	-4.54906798675663	5.38840337425327e-06	5.19016334887951e-05
KIF3A	-1.29217882632252	0.284432556758275	-4.54300605053688	5.54576590976227e-06	5.31548717788271e-05
LINC00665	-1.02966245117777	0.226928422240551	-4.53738866648574	5.69550809492889e-06	5.43231713406298e-05
ARHGAP15	1.20107857802145	0.264798601301932	4.53581919283608	5.73803232002696e-06	5.45952782449394e-05
EIF4A1	2.00389744911992	0.442414014279477	4.52946196196677	5.91340787447038e-06	5.61270173194865e-05
ATP1B2	-1.18056697878447	0.260819955444707	-4.52636753492104	6.00061829001068e-06	5.68165338576011e-05
XRCC6	1.54303136828261	0.341921301058147	4.51282609041138	6.39694737961098e-06	5.99867299389866e-05
MAPK14	-1.53742611536084	0.3416467724842	-4.50004577588082	6.79388306051211e-06	6.29523463635576e-05
DCUN1D2	-1.75272841346213	0.389894066814725	-4.4953964746917	6.94404372096257e-06	6.4191266719135e-05
LOC100130954	-1.21132022779746	0.270213281599396	-4.48283008380505	7.36595795680063e-06	6.7770287711036e-05
RNF40	1.06220197685416	0.237262071299784	4.47691437166985	7.57296054727136e-06	6.90236427451065e-05
NFKB2	1.21786752972975	0.272082634241615	4.47609430540967	7.60209158095244e-06	6.90491633198981e-05
FAM157B	-1.27932887961666	0.285913050727904	-4.47453824286659	7.6576620466717e-06	6.93098367611747e-05
HCAR3	1.34284032092416	0.300199191294768	4.47316435175076	7.70704942687967e-06	6.95953699404111e-05
CST7	-1.66802191360467	0.3729775332711	-4.47217798609941	7.74269404364545e-06	6.97557724347827e-05
AXL	-1.07671515676841	0.240919155869361	-4.46919695066614	7.85138120939054e-06	7.05719771839459e-05
CARD16	-1.1195990772393	0.2522880567113	-4.43778073299953	9.08911373139384e-06	8.05832560594713e-05
PTAFR	1.18610794025764	0.267504440983003	4.43397476280778	9.2511460345767e-06	8.16486893232663e-05
METTL2B	-1.25528883069544	0.283164478310458	-4.43307309654552	9.28993523215432e-06	8.16909753993254e-05
NFE2L2	1.19582005140415	0.269760805889533	4.43289026906983	9.29781929692399e-06	8.16909753993254e-05
FGL2	2.3771852693757	0.536511690701566	4.43081727868256	9.38766113798973e-06	8.21104621060492e-05
SF3A1	1.0152495802352	0.229457937698131	4.42455637150734	9.66406674338342e-06	8.41507240311132e-05
SNW1	1.11205648511451	0.251812025645237	4.4162167484456	1.00443370298172e-05	8.68801746193276e-05
SWSAP1	-1.20082518701702	0.271965269705813	-4.41536225679094	1.00840974822011e-05	8.70311156594394e-05
ENTPD3-AS1	-1.2022783472548	0.272874296892503	-4.40597872700495	1.05307298513029e-05	9.02865431866647e-05
CNEP1R1	-1.29030188896775	0.293445035744261	-4.3970820146784	1.09715896040616e-05	9.36677421959691e-05
GLUL	1.4875763009516	0.338488119528022	4.39476665540234	1.1089180637822e-05	9.44517328998773e-05
DNASE1	-1.13979773050559	0.25953110867929	-4.39175764441428	1.12437992317067e-05	9.55600453221953e-05
SURF4	1.56309770317593	0.35679575939618	4.38093128074512	1.1817313979011e-05	9.99985723039525e-05
C19orf35	-1.51456372219155	0.346151034713028	-4.37544184563014	1.21186748889838e-05	0.000102326733207632
LOH12CR2	-1.58435747991728	0.362537022688387	-4.37019498910346	1.24135637893772e-05	0.000104590307434904
P4HB	1.92070088675315	0.439668143204075	4.36852411629387	1.2508900599356e-05	0.000104940260727071
ROMO1	-1.26659928133553	0.289910358001123	-4.36893421148692	1.24854368626535e-05	0.000104940260727071
ADAM10	1.05342826931231	0.241478365374348	4.36241262309047	1.28635967090381e-05	0.000106995502690741
PTMA	1.94293129575864	0.445868223639193	4.35763571554922	1.31474973523379e-05	0.000108661837227691
GTPBP3	-1.00473013265987	0.231067332883254	-4.34821365756407	1.37250863067051e-05	0.000112956881186617
CNNM3	-1.0492064119655	0.241727938202552	-4.3404433089829	1.42195551833352e-05	0.000116534631870149
DPYSL5	-1.0197683478189	0.235914995741215	-4.32260927125431	1.54194671115064e-05	0.000125315294170805
CHPF2	1.48899984229529	0.344577045883793	4.32123921219478	1.55155354560467e-05	0.000125833895663281
HSPA8	1.5527005824117	0.360481730322004	4.30729341269177	1.65264324935101e-05	0.000133201680076824
SGK1	1.66220257057887	0.385979740876083	4.30645029919462	1.65895181505267e-05	0.000133434454237536
LOC727896	-1.06054153139388	0.246670557946601	-4.29942486943846	1.71241913333183e-05	0.000137014762524871
RAB11FIP4	1.27257898147413	0.296210679428193	4.29619547793052	1.737543779705e-05	0.0001383297609108
SULT2A1	-1.0803271720175	0.25165282642125	-4.29292683647074	1.76333124554873e-05	0.000140096847024147
ATP2B1	1.97006547944217	0.459983995586051	4.28290005379899	1.84473047977903e-05	0.000145379668719555
DPY19L1P1	-1.14892790709112	0.268406035487443	-4.2805591349859	1.86424341163207e-05	0.000146326228345608
CIB1	2.28550908103082	0.533995857186503	4.28001275716374	1.86882600867387e-05	0.000146391370679453
SCAMP2	1.2116245941335	0.283158699726521	4.27895945031426	1.87769063557909e-05	0.00014649742338788
HDLBP	1.38918649986338	0.325173272219997	4.27214232700997	1.93603935736824e-05	0.000150748294073723
SOD2	1.08467030183669	0.254164763836351	4.26758723540087	1.97598509712373e-05	0.000153552148682862
TIMP1	2.27713894651004	0.53438534129436	4.26123018456022	2.03304700558395e-05	0.000157047848886792
EIF3A	1.50867793311641	0.354037477114799	4.26135093214217	2.03194868474935e-05	0.000157047848886792
SLC22A18	1.41380446289797	0.331730812391014	4.26190275394589	2.02693649672467e-05	0.000157047848886792
LPCAT1	2.97575401595345	0.701017123069639	4.24490917272193	2.18681981818711e-05	0.00016759890197933
GAK	1.03124951252214	0.242916046602029	4.24529184855229	2.18309086331466e-05	0.00016759890197933
LOC100505876	-1.35358949639824	0.318919022310862	-4.2443046720457	2.19272268373083e-05	0.000167721788024195
PPIG	1.29999429961258	0.306452090259348	4.24208005405477	2.21457664317226e-05	0.000169061907730235
IL1RN	1.96174071867044	0.462684180384819	4.23991310236465	2.23606331604121e-05	0.000170106056609186
IL8	2.09158399688735	0.493318873117261	4.23982156545262	2.23697531506057e-05	0.000170106056609186
BCDIN3D-AS1	-1.37524562750793	0.325661695784444	-4.22292718274796	2.41149748360801e-05	0.00018231107913866
ATP6V0D2	-1.07545778997872	0.255796935865871	-4.20434195717906	2.61842819886528e-05	0.000196432469303336
BTF3	1.08106467111533	0.257667652638008	4.19557775315358	2.72176893798993e-05	0.000202626347845396
PPCDC	1.19846219431689	0.285732103306073	4.19435611347148	2.7364778757035e-05	0.000203333337011797
ZC3H12A	1.48566349192277	0.355196101200805	4.18265709251935	2.88121799185271e-05	0.000213275737878889
TNFRSF14	1.00360654447581	0.240016274925808	4.18141038471678	2.89706432939383e-05	0.00021404257479101
CMTM6	1.04294413598763	0.250922445514509	4.15644018552866	3.23244750027904e-05	0.00023702589659001
ARSG	1.53391150009712	0.37046478573532	4.14050554643818	3.46541229303872e-05	0.000252212189461642
NPC2	1.27453803915581	0.308487898935586	4.13156575526466	3.60300590844255e-05	0.000261251413547108
DNAJB14	1.33938357092874	0.324545726428969	4.12694872203743	3.67608322688818e-05	0.000265562975335015
IRAK1	2.79177393533377	0.677751705966524	4.11916917472379	3.80240912531167e-05	0.000273675239812561
RAB2B	-1.35415052330348	0.329465539165702	-4.11014313282222	3.9541394097262e-05	0.000283029318116365
CCDC90A	-1.06594732565498	0.259744166759435	-4.10383547378071	4.06356496568457e-05	0.000289269469546268
SNRNP200	1.25034658233799	0.305032302834686	4.099062855699	4.14826377309683e-05	0.000294760965006389
TMCC3	1.06614087235639	0.260891037309256	4.0865369824591	4.37859718021825e-05	0.000309436731884627
PAR-SN	-1.01990654344774	0.249825361084436	-4.08247801192225	4.45580289732848e-05	0.000313756084882281
HSP90B1	2.09724180564552	0.51378435686237	4.08194951370876	4.46594995559942e-05	0.00031390397796024
GPCPD1	1.55313176363444	0.380895386415157	4.07758092911529	4.55066925965915e-05	0.000318710247431424
EPS15L1	1.1888337655141	0.291915830255526	4.07252242700735	4.65067204861172e-05	0.000323391651722537
HIST1H2BC	-1.13431637244977	0.278807572648623	-4.06845610997566	4.73256730582262e-05	0.000327335905319398
CHD1	1.33451724362211	0.328605175574011	4.06115710530416	4.88300969023771e-05	0.000335363042281995
GBP5	1.81387592802341	0.446638565458249	4.06117175788969	4.88270318873776e-05	0.000335363042281995
RRP15	-1.19079095225521	0.293205167963824	-4.06128909843136	4.88024932733493e-05	0.000335363042281995
INSIG1	2.45248648278429	0.604507662762572	4.05699817199429	4.97074708942952e-05	0.000340190954313413
KDM4A-AS1	-1.20320753426242	0.296748380595741	-4.05463892287096	5.02118025727855e-05	0.000343040703741569
THAP9-AS1	1.64667759429452	0.406164595771388	4.05421253215622	5.0303467162403e-05	0.000343066128322612
TUBA1A	1.47879282635737	0.365136329815374	4.04997450433131	5.12232134244197e-05	0.000348559171493612
SPRYD7	-1.08668998811339	0.268339685473937	-4.04968048685792	5.12876094430488e-05	0.000348559171493612
UCKL1-AS1	-1.69415585927752	0.418535061883087	-4.04782302265218	5.16962100874847e-05	0.000350725070523961
ESRG	-1.08638705348193	0.269015448798856	-4.03838165552426	5.38212348505988e-05	0.000363246777079906
PGM2L1	-1.30077808168608	0.322255297456498	-4.03648316087551	5.42584181514074e-05	0.000364934636566621
NUCB1	1.1491356691582	0.284800894515669	4.03487380582991	5.46316515473943e-05	0.000366812517532505
CEBPB	-1.5239252815504	0.379212981789777	-4.01865272216659	5.85318654192068e-05	0.000391651469983406
CCDC30	-1.28266533700684	0.319793006199308	-4.0109236666903	6.04816640482984e-05	0.000402626231147461
FAM41C	-1.16511436762761	0.290698409982402	-4.0079832830807	6.1239453898638e-05	0.000406284200099637
DNAJC27-AS1	-1.15029296478969	0.288277924268135	-3.990222170879	6.60114325515236e-05	0.000434250587493244
ARAF	1.09933829693636	0.276242876471101	3.97960776755581	6.90290632977828e-05	0.000450902226962214
PLAUR	1.8872474919006	0.474267078115996	3.97929263696228	6.91206182320954e-05	0.000450902226962214
SMARCA5	1.31369082413621	0.330187556601621	3.97862002328941	6.93164172266252e-05	0.00045142461369126
ZNF526	-1.01638613115585	0.255636080511143	-3.97591032190601	7.01105439505981e-05	0.000455076925043732
TMBIM1	1.13127371595843	0.285389751620336	3.96396054706058	7.37164407545876e-05	0.000474534381821199
CANT1	1.12845030589284	0.286230045554302	3.94245930299709	8.06503386114114e-05	0.000514921392672858
CNIH4	-1.49167612340134	0.379986177246338	-3.92560627918398	8.65115618996899e-05	0.000549644304512525
PDE4B	1.70096901512406	0.435844112314779	3.90270045427521	9.51253993870798e-05	0.000598522875820965
SUPT20H	1.18677803357336	0.304139855792686	3.90207995094966	9.53696440578606e-05	0.000599093367906142
BCAS2	1.17050369203319	0.300060455402143	3.90089287328605	9.58385566921853e-05	0.00060045228728462
AZIN1	1.14656445522097	0.295359972066298	3.88192227673831	0.000103634003054201	0.000644778701617925
COPB1	1.15875809618391	0.298674073550306	3.87967419605552	0.000104596471721969	0.00064973063087166
SERINC3	1.06832221555421	0.275587729169095	3.87652316296967	0.000105959726982273	0.000657152456212795
SLC3A2	2.55544595626638	0.659586763883323	3.87431357964366	0.000106925657823094	0.000662090462171251
MX2	1.03708161057833	0.267781549485318	3.87286432755214	0.000107563711469198	0.000664985797846815
EIF5A2	-1.3196942773197	0.340831246565164	-3.87198735626309	0.000107951553328898	0.000666327546734227
SQSTM1	1.76988895081657	0.459324132008185	3.85324616644577	0.000116562095352285	0.000713828467769644
HIST2H2BF	-1.50812278325201	0.391489040255915	-3.85227331591749	0.000117026295639031	0.000715547929918274
LOC338758	1.34221504070384	0.348646464332956	3.84978818951117	0.00011822001277469	0.000721715602244232
EIF4A3	1.34612512051459	0.350110922325954	3.84485325842347	0.000120624600016342	0.000735244632287111
TPT1	1.28108207871301	0.333685314878706	3.83919226166329	0.000123439742397347	0.000747730489273373
STRN3	-1.3133428487545	0.342081755662326	-3.83926598544156	0.000123402685697015	0.000747730489273373
FOSB	1.5053155400883	0.392726760821536	3.83298438064002	0.000126597994566819	0.000763469909237331
TM9SF1	1.29840153597732	0.338762483207962	3.83277842245667	0.000126704069651152	0.000763469909237331
USP16	1.58435221150963	0.41339356694126	3.83255168490503	0.000126820943651831	0.000763469909237331
AP2M1	1.0378873736533	0.271006717811584	3.82974777169504	0.000128274670214926	0.000768662808768704
HMGN2	1.01677127255774	0.265584184732256	3.82843305817618	0.00012896169630745	0.000771409929907543
CSRNP1	1.25910247494672	0.328909290422576	3.82811465534785	0.000129128604006569	0.000771409929907543
NLN	-1.57393530774844	0.411423201612677	-3.82558713650325	0.000130460777476352	0.000778176594702214
CASP10	-1.44511529601729	0.378137078948731	-3.82167043770183	0.00013255075484575	0.000788232461361695
ALDOA	1.11412785644099	0.29188983467446	3.81694640953686	0.000135113502546116	0.000801030050809118
SSFA2	1.20126119523562	0.314836897491009	3.81550321709014	0.000135905685292947	0.00080328496716331
CDK5RAP3	1.0518183390599	0.275963632278349	3.81143823327773	0.00013816058055593	0.000814145656720065
SLC4A1	-1.26386561479566	0.331667708377505	-3.81063812626922	0.000138608540475239	0.000815553418392014
TREM1	1.04279875121768	0.273806263447412	3.8085277454508	0.000139796662315963	0.000820183273560151
HPSE	1.33944925375502	0.351734854375368	3.80812204731231	0.000140026162571407	0.000820183273560151
CD44	1.44189992936485	0.380273759762807	3.7917418500404	0.000149594370059126	0.000872298411959116
RPL10	1.38388716665786	0.365370568621625	3.78762627728507	0.000152093390213397	0.000884226997350913
LOC606724	-1.08243772982331	0.286099578157973	-3.78343000990247	0.000154681835591452	0.000895272760596819
VPS26A	1.46844314322937	0.388620064648698	3.77860866385477	0.000157707032985222	0.000907396955273378
CHMP2B	1.15027938242946	0.304704688677712	3.77506295495872	0.000159967258559188	0.000919046061324582
MED25	1.25343094264698	0.333121568200247	3.76268324329427	0.000168100056396246	0.000961522463345685
PPIF	1.80101845026569	0.478761493621176	3.76182812164663	0.000168675950705939	0.000961995444011501
FCHO2	1.02842578909196	0.27386440071441	3.75523721377873	0.000173177379614757	0.000983355106080304
APLP2	1.63735636994066	0.437859621411176	3.73945504420717	0.000184419624744148	0.00104415233109858
S100A12	-1.37938668296434	0.368872644102795	-3.73946592412512	0.00018441164345241	0.00104415233109858
ICAM1	2.0266976062118	0.54235655653909	3.73683618604087	0.000186350241901126	0.00105355404877723
PGK1	1.34424693450146	0.360048877283483	3.7335123626648	0.00018882792080971	0.00106447647265705
ACOT13	-1.04615621348861	0.280345338514084	-3.7316697293187	0.000190214782631258	0.00107074728289255
RPL3	1.09485655283488	0.29375172409211	3.72714936812278	0.000193657699457931	0.00108699091451135
SYTL3	1.33080539334963	0.357036729626029	3.72736271347644	0.000193493897621081	0.00108699091451135
HSPA5	1.33719311470827	0.35908833326288	3.7238556389671	0.000196203145001803	0.00109811831944338
ZNF780B	-1.2126123010457	0.325795354600607	-3.72200611188038	0.000197646237797689	0.00110303000522001
ATP7A	1.53113283143818	0.412831610361417	3.70885560361459	0.000208198110674985	0.00115441235253877
RHBDD2	1.45295435145493	0.392289985362058	3.70377630240535	0.000212413585941414	0.00117203026698367
SIPA1L1	1.22440135887483	0.330836767802862	3.70092286599906	0.000214816773582971	0.00118361614936041
PAXBP1-AS1	-1.67031034909426	0.452509428983692	-3.69121667330926	0.000223183911306344	0.00122109458345869
IRS2	-1.36617620937768	0.37008071882141	-3.69156278589309	0.000222880360490156	0.00122109458345869
ATAD3C	-1.03335490635065	0.280617817923057	-3.68242798692842	0.000231023138541967	0.00125693342183015
CSTA	-1.24375553716341	0.338027442250774	-3.67945137495878	0.000233736249204715	0.00126675344368074
TNFAIP2	1.07518968589175	0.293035842317013	3.6691405303539	0.000243367278851077	0.00130843244486476
LOC100505783	-1.0768534425859	0.294393500659293	-3.657870979401	0.000254319003329817	0.00135717979752342
VPS37B	1.09990963747237	0.301131190296872	3.6525928662123	0.00025960566378553	0.00138161213428015
MATR3	1.29911491022084	0.35574072261425	3.65185886134702	0.000260348966200222	0.0013819186453564
KDM5B	1.15270947138133	0.315995231063022	3.64786983494518	0.000264423532890141	0.00139961492782149
ADPGK	1.04482806577137	0.28648025544207	3.64712068606293	0.000265195383572605	0.0014017983622178
SNX13	1.20909923079702	0.331686103744517	3.64531168821089	0.000267067917172565	0.00140788100660834
PSMC4	1.08048210378201	0.296612360763625	3.64274132406458	0.00026974988368256	0.00142010026483896
H6PD	-1.48396935693788	0.407597007344806	-3.64077588941304	0.0002718176654913	0.00142713420333992
ATP6V0A2	-1.32842495044511	0.365631410184103	-3.63323531141982	0.000279889549095436	0.00145969135163275
ZNF548	-1.40494098539756	0.386676834794155	-3.63337251931699	0.000279740688161867	0.00145969135163275
SNN	1.16042731904332	0.319776022152713	3.62887533352685	0.000284658656625093	0.00148060455932598
HSH2D	1.4003016195291	0.387040202160157	3.6179745972478	0.000296917530510965	0.00154231063451834
ZFP36L2	-1.56967927389977	0.434285983253318	-3.61439082638819	0.000301054639554713	0.0015596469440942
FXR1	1.36205798581748	0.376994044298337	3.6129429799151	0.000302741295769059	0.00156630476763276
RNASET2	1.16982452597322	0.324498441906502	3.6050235529645	0.000312124619937237	0.00160421362631773
KLF10	1.79960044949847	0.499677733970005	3.60152219551672	0.000316359407142271	0.00162383953587105
NUB1	1.52748443905908	0.424320152055287	3.5998394883212	0.000318413671891428	0.00163223618140402
GTF2H2B	-1.24723522510002	0.347236645161225	-3.59188824820294	0.000328290631969958	0.00167845577367603
ZSWIM1	-1.11465156567215	0.310603074479059	-3.58866880999692	0.000332370750245719	0.00169487359046869
NAIP	-1.25223441675092	0.349368719411835	-3.58427743290547	0.000338012654255162	0.00172139342591304
MRVI1	1.13101858822842	0.317354313323843	3.56389858509431	0.000365387172683753	0.00184157023338414
ARIH2	1.7586840945818	0.493614500002489	3.56286959676617	0.00036682292283562	0.00184404152317236
LDHA	2.17231140232481	0.611195156040128	3.55420258301619	0.000379127055259562	0.00189737475747695
PMAIP1	1.33947663232934	0.376889639902782	3.55402879387944	0.000379377675168425	0.00189737475747695
TSPO	-1.03702537706986	0.29258434639311	-3.54436383851014	0.000393561728255358	0.0019557761807951
BNIP3L	1.34419254251982	0.379577119176827	3.54128970006125	0.000398176130795429	0.00197367863562004
FFAR2	1.21679514581449	0.344414737785926	3.53293576702518	0.000410972309709148	0.00203194294065321
POLDIP3	1.0484206231712	0.29700506266023	3.52997559631023	0.000415597999202104	0.00204926368078346
MASTL	-1.00186440973975	0.284939153564172	-3.51606438500253	0.000437994754538606	0.00214920444962906
NCOA4	1.61320434552737	0.458916787187035	3.5152437011852	0.000439350613545788	0.00215314917517854
TRIM66	-1.21652854235342	0.346182453517605	-3.51412536941753	0.000441204527227832	0.00215952178257939
CD68	2.14770881699779	0.611708048130908	3.51100304068285	0.000446419292083109	0.00218230784262683
MICU1	1.06889009678128	0.305616195895187	3.49749166156058	0.000469655394400817	0.00227593253858085
RELA	1.12496200408305	0.322073289442765	3.49287581726941	0.000477848671841127	0.00231276385713677
SERPINB9	2.38896203871159	0.68577163174887	3.48361163995542	0.000494696752926915	0.0023824839915653
ARF4	1.23769859540005	0.35584131557817	3.47823184440806	0.000504733164284178	0.00242185002936357
TMED9	1.27177660339216	0.367041110326322	3.4649432110247	0.000530343456184223	0.00252301197874958
TMEM45B	1.51186117956666	0.4363103822797	3.46510475333468	0.000530024983907047	0.00252301197874958
AFTPH	1.05044318615827	0.303334821375707	3.46298252668198	0.000534223086526561	0.0025383730335446
MIF	2.81889161644331	0.816080040081287	3.45418522448182	0.000551958141154327	0.00260676599109326
SUPT6H	1.44277030001377	0.418058389725911	3.45112150711695	0.000558262174039162	0.0026301699769647
LPIN2	1.28428678899331	0.373620631708854	3.43740864394796	0.000587308801755034	0.00275371590822883
MRPL30	-1.12263562276521	0.326789735980847	-3.43534541987881	0.00059179897880122	0.00276811488765415
DNAJB11	1.36720769402829	0.398154565642587	3.43386165074293	0.000595047824482198	0.00277997792012581
PBXIP1	1.38800568219593	0.406496148925916	3.41456047213104	0.000638850104147084	0.00295150076235922
ZNF527	-1.12536094155634	0.330462513936353	-3.4054117913449	0.000660643521622629	0.00304270410608014
RPL14	1.28938653486945	0.379340454237414	3.39902196158197	0.000676272858334538	0.0031073503184488
TYMP	1.07241741461415	0.316181649441582	3.39177626692812	0.000694411178507027	0.00317201171821535
TNFRSF1B	1.15893771097507	0.341984378848428	3.38886154647644	0.000701834379848875	0.00319842980816643
RPL11	1.06097503224106	0.313824873056537	3.38078693988645	0.000722785642280973	0.00327858929132334
IVNS1ABP	1.987785253996	0.588533931624316	3.37752021962411	0.000731425754792184	0.00331392783907586
KDELR2	1.22472494428574	0.363006559226617	3.37383695461319	0.000741282602680256	0.00334305599197188
KLHL2	-1.2003628826034	0.356560856981161	-3.36650212467608	0.00076127995755519	0.00342569554837645
ZNF234	-1.0366931474474	0.308735030840889	-3.3578733991533	0.000785445782291123	0.00352998156303879
RLIM	1.01259858740249	0.302099366673746	3.35187259262298	0.000802669489928922	0.00359496404157603
CXCL16	1.69302843444486	0.505363907556263	3.35011742851139	0.000807773077931761	0.00360953353609599
SLC25A34	-1.05700109476777	0.315745681090164	-3.34763437180931	0.000815044646269357	0.00363785945663245
OCLN	-1.10638039581244	0.331168183274515	-3.34084145666652	0.000835249039574995	0.00370262102657052
METTL6	-1.11859490575723	0.334820166431264	-3.34088271229287	0.000835124941560468	0.00370262102657052
SCN3B	-1.048509426955	0.313875861232333	-3.34052266025925	0.000836208564544737	0.0037026669810318
