gene_name	logFC	lfcSE	stat	pvalue	padj
IRX2	-2.73979391130974	0.775380182342047	-3.53348457144488	0.000410120026266874	0.00964641316595323
GMNC	-1.65299985082554	0.468114824517387	-3.53118458175244	0.000413702943424068	0.00969480915626418
MUC3A	1.2683248276587	0.35915191608412	3.5314438566482	0.000413297588607628	0.00969480915626418
KCNV1	1.20480447065211	0.341965020200145	3.52318044093211	0.000426400952851325	0.00984136209944694
MIR2467	-1.07323979045607	0.305129926156697	-3.51732065082635	0.000435926830488202	0.00998209960574362
LMNTD2	-1.3383958696855	0.380601690306384	-3.51652634177241	0.000437233270812628	0.00998998658031625
FAM21EP	1.09494522360213	0.311522581142587	3.51481815406812	0.00044005520523884	0.00999259767731378
SALRNA2	-1.6086857480743	0.457651283284882	-3.51509065270755	0.000439603899350759	0.00999259767731378
FOXD2	-1.32916090519568	0.37868893599144	-3.50990160754451	0.000448272538504641	0.0101006571217427
C11orf94	-1.0086259117916	0.287472834539406	-3.5085955631517	0.000450479363734956	0.0101006571217427
LINC00323	-1.47303009913621	0.420076715138348	-3.50657402815361	0.000453915155589741	0.0101260621551486
BMP7-AS1	-1.38831195293106	0.396036694130137	-3.50551343728483	0.00045572749645229	0.010155584092079
PRTN3	1.56753370013161	0.447596239950407	3.50211543400206	0.00046157959042468	0.0102065950192814
GABRG2	1.04806041459211	0.29946817916574	3.49973882871898	0.000465714205785377	0.0102239079793127
SLC16A6	1.08007154561641	0.308584169831987	3.50008733826001	0.000465105744191418	0.0102239079793127
LOC108783645	-1.3321814250856	0.381283770121289	-3.49393687715011	0.000475953539269806	0.0103617180891977
FOXD1	-1.01921897410833	0.291981435541081	-3.4906978665256	0.000481760727081367	0.0104225922299509
SPDEF	1.1351081014648	0.32537738232196	3.48858944455338	0.000485576332561858	0.01043989115008
LINC00484	-1.30202600943902	0.373508027269287	-3.48593849229457	0.000490413750623761	0.0105176025493058
SLC30A3	1.35860593894519	0.390226389488926	3.48158396136289	0.000498457485231967	0.0105745286116269
PIK3C2G	1.65159549826129	0.474372033103178	3.48164601411496	0.000498342001770407	0.0105745286116269
LOC101928766	-1.31895855023864	0.379047818989632	-3.47966268149064	0.000502045459767676	0.0106181080997096
CPAMD8	-1.33152650642461	0.382775399189561	-3.4786104573173	0.000504020670294383	0.0106382167696586
NLRP14	1.05342104009091	0.30320903426914	3.47424027991149	0.000512302050786808	0.0107692320777239
LINC01476	1.25680420345736	0.361917340898341	3.47262775621018	0.000515389649441195	0.0108231826382651
RND1	1.08887248926771	0.313973034980379	3.46804460241549	0.000524260266452233	0.0109540859898858
FMO3	-1.05354487814013	0.303891080713725	-3.46685027959938	0.00052659511738117	0.0109651448719022
LOC100288866	-2.04426242285099	0.589800450564287	-3.46602384059754	0.000528216439803971	0.0109705272382887
LOC101927406	1.18418426883769	0.341691080440815	3.46565753870417	0.000528936544047014	0.0109745085747377
TP73	-1.13242161398623	0.327600064757189	-3.45671975011837	0.000546793180925119	0.0111998132125642
LINC01119	1.13227522153845	0.327709887781262	3.45511461129369	0.000550058944392376	0.0112332096520012
C1QL3	1.25213886821317	0.362795474199396	3.45136297793226	0.000557762889544559	0.0113659907909671
FIBCD1	-1.52573649181132	0.443226712796165	-3.44233875748591	0.000576707557502819	0.0116741123409123
CLDN9	-1.19322631586099	0.346842627191426	-3.44025278992721	0.000581171089568496	0.0116994645167585
LOC105377448	-1.67588469790239	0.487970146836733	-3.43440005247517	0.000593867031277002	0.0118255267234823
UHRF1	-1.04082468980199	0.303120535776671	-3.43369903043732	0.000595404903928109	0.0118334588035243
LINC01296	1.43660806505827	0.418651696722438	3.43151138835757	0.000600227927857509	0.0118838263428719
ROR1-AS1	-1.26841580794122	0.369863134736484	-3.42941939548783	0.000604874067196986	0.0119416630243481
TSG1	1.02540983547392	0.299129182112356	3.42798328211511	0.00060808290505363	0.0119762240495664
GRP	1.6537241007143	0.482436017835391	3.42786201605402	0.000608354584827989	0.0119762240495664
NEFL	1.07638702623927	0.314097411398998	3.42692103524514	0.000610466563893833	0.0119866266387295
FFAR4	1.16087079884348	0.338711495135706	3.42731444168545	0.000609582756396531	0.0119866266387295
CHGB	1.01345859394566	0.295936944158281	3.42457612660761	0.000615759304351826	0.0120523962204347
HPN-AS1	-1.40397348528608	0.410403887040212	-3.42095562352341	0.000624015134626075	0.012142247612162
FERMT1	-1.08598475426801	0.317576245344327	-3.41960322973951	0.000627125329109183	0.0121591236877663
NEK2	1.46475935382272	0.429612199094124	3.40949199513257	0.000650839878935146	0.0123917336254808
LOC101929473	1.31742262578196	0.386664201867845	3.40714919927403	0.000656452325516074	0.0124589705597904
ANLN	-1.50471367849649	0.44176334829775	-3.40615328160342	0.000658851770233367	0.0124659251775392
GSN-AS1	-1.06484143891694	0.312733148414655	-3.40495225502947	0.000661756227088274	0.0124945591639967
HPN	-1.03737968214321	0.304876029586904	-3.40262789288099	0.000667411105069531	0.0125556714141205
FHL5	-1.16365093259505	0.342264438237427	-3.39985929764585	0.000674205366582578	0.0125948696005175
CACNG1	1.49563567806215	0.439947458238905	3.39957794971502	0.000674899394851138	0.0125948696005175
FAM86B3P	1.18136161256321	0.347795321379205	3.39671507908284	0.000681999378638774	0.0126045641317877
TMEM215	1.40363473290585	0.41355720752192	3.39405215862777	0.000688665748836367	0.0126462413241225
MIR1914	-1.15010290531251	0.339444671497323	-3.38818959873281	0.000703556121973696	0.0128628143461899
LOC149684	-1.25235051316475	0.370022881459072	-3.38452181180388	0.000713023535772877	0.0129221516705645
VGLL3	-1.02785726880141	0.303875048873324	-3.38249972352911	0.000718293501850836	0.0129682979060482
SOX8	-1.01618593529564	0.300541397642931	-3.38118456647013	0.000721740461655973	0.0129825077023407
ZNF90	-1.02782357365186	0.304346633938563	-3.37714782762915	0.000732416758704588	0.0130638236204859
TMC6	-1.15520861355454	0.342212455971352	-3.37570592010026	0.000736265716926034	0.0130896786245016
HIPK2	-1.10172083622309	0.327149372542806	-3.36763854278503	0.000758149232976105	0.0132711440984369
LINC00567	1.45589515763698	0.432334694351149	3.36751867629313	0.000758478888961656	0.0132711440984369
MAGI1-AS1	-1.08181396755854	0.321985624299295	-3.35982070601066	0.000779930702565504	0.013566483049902
TINAG	1.04180230930111	0.31036588179925	3.35669082974451	0.000788812648701251	0.0136523749173969
LOC100505635	-1.30181756491682	0.388863366562874	-3.34775059019691	0.000814702953317806	0.0138935019191978
NSF	1.00188553385278	0.299294112799555	3.34749495899296	0.000815454708435749	0.0138935019191978
LOC101927410	-1.89350664154212	0.565611593596257	-3.34771539865878	0.000814806405705605	0.0138935019191978
LOC100507616	-2.26721286561016	0.67857358063382	-3.34114520564222	0.00083433575514228	0.0140743967219486
C10orf128	-1.10385637044738	0.33067701695132	-3.33817082488646	0.000843318861190605	0.0141135289509006
DKFZP434K028	-1.40502061821679	0.420852827505833	-3.33850820616695	0.000842295423728832	0.0141135289509006
SLC26A5	-1.09480829515389	0.328594434012897	-3.33179196550517	0.000862887337799901	0.0143112336498931
INHA	1.07969375829109	0.325366252769618	3.31839503667147	0.000905363423204071	0.0146609873275784
ALG1L	1.16694278365868	0.352273958812798	3.31260019216694	0.000924330114209473	0.0148000936642177
KRT19	-1.24047323136296	0.375595766065035	-3.30268161528789	0.000957650518472889	0.0151438380149741
TFCP2L1	-1.10841250434479	0.336639148740915	-3.29258349330561	0.000992714173090649	0.0154903686408112
ELMO1-AS1	-1.08017021865471	0.328259862452961	-3.29059486768505	0.000999757845177751	0.0155598992854659
C5orf38	-2.58843383253114	0.786853170279837	-3.28960208879961	0.0010032915364774	0.0155735141413296
ANKRD22	2.03137034882135	0.618207967339922	3.28590127617104	0.00101656632167751	0.0156857844984548
SHISA2	-1.17067741745373	0.356757880391153	-3.28143394105321	0.00103280713864416	0.0158305324446499
FAM19A4	-1.02602195695092	0.313038002469082	-3.27762747288888	0.00104683451332832	0.0159882092561653
ACP7	-1.42901112492925	0.436613361705869	-3.2729440971436	0.00106433525904973	0.0161587565754414
C10orf90	-1.1909176409102	0.364968111466323	-3.26307313843252	0.00110211073259661	0.0165230311562857
LOC100128554	1.04145962959492	0.319168017194025	3.26304508437577	0.00110221983858622	0.0165230311562857
C7orf61	-1.13580598585945	0.349268619977895	-3.25195543169992	0.00114613992181772	0.0169599374034845
CLCN1	-1.08816073878312	0.33477749019873	-3.25039995412226	0.00115242808696127	0.0170233136117344
LOC441052	1.02050737728799	0.314501969884179	3.2448362013879	0.0011751820079892	0.0172166014736585
KRT81	1.49880461361994	0.46207359929698	3.24364909810967	0.00118009029704539	0.0172600671685462
LOC642943	1.65983607443533	0.511777943996794	3.24327395094956	0.00118164534401167	0.0172706489442494
LOC400997	1.15521682901391	0.356580838692409	3.23970528884873	0.00119653299768862	0.017402695044598
SGK1	-1.01444891439694	0.313832181428837	-3.23245662627168	0.00122730765883913	0.0176645549316909
TPTEP1	-1.1078093002314	0.343399406012743	-3.22600820162831	0.00125529759797416	0.0179430666292673
DEPDC1	1.256961033861	0.389840264640067	3.22429761077022	0.00126282084838677	0.0179810441212766
VIP	1.08973014643063	0.337984680059013	3.22419982538961	0.00126325216788706	0.0179810441212766
LINCR-0003	1.1299582192324	0.350887543174161	3.22028593266861	0.00128062795668689	0.0181551959265734
PROK2	-1.43118018097087	0.444503302979088	-3.21972901298823	0.00128311826303689	0.0181657008895795
IL16	-1.14306123924727	0.355074309925194	-3.21921695627059	0.00128541190514831	0.0181811256723684
LOC388780	1.22104320448688	0.379347974682427	3.21879457906446	0.00128730669591484	0.0181878046037112
IRX1	-2.46538858686996	0.767905884643646	-3.21053482747309	0.00132488212653016	0.018592214112098
LOC105376360	1.10014758589265	0.343136167514367	3.20615455334241	0.00134521715296036	0.0187112764886651
LOC100507472	-1.1151790310187	0.347779916702152	-3.20656535200038	0.00134329789266156	0.0187112764886651
ADAMTS2	-1.08957649643089	0.340118265701858	-3.20352244000325	0.00135757459878541	0.0188095175731649
SLC45A3	-1.39566466062039	0.437403278720177	-3.19079606514163	0.0014188138972255	0.0193100133961334
PTER	1.07017871195726	0.335777340665973	3.18716775180451	0.00143673419536573	0.0194923120763902
LOC284933	-1.39932360854482	0.439053518022835	-3.18713676375107	0.00143688814044746	0.0194923120763902
MROH5	1.44076471055309	0.452340616072698	3.18513230817534	0.00144687840734069	0.0195686450327529
LINC01108	-1.21912677857917	0.382919761328249	-3.18376563891699	0.00145372659188104	0.0195862531392964
IFNL2	2.70254516926207	0.849083085327819	3.18289837115134	0.00145808782733027	0.0195879858252409
SPINT1	-1.14436635375306	0.359753592893517	-3.18097268896986	0.00146781466429288	0.0196677695243219
CHADL	-1.20175751340827	0.378023969638915	-3.17905109180292	0.00147758044211128	0.0197096134888948
CCDC189	1.62060867787045	0.511750739553481	3.16679303538376	0.00154129970211938	0.0203246054052808
ASB9P1	-1.00054686982022	0.316086465680829	-3.16542142247409	0.00154858482636783	0.0203689412658856
H1FNT	1.48777047418775	0.470177924627907	3.16427121789088	0.00155471840355019	0.0204341853283708
MUC16	1.85759420647742	0.587153568801558	3.16372803501641	0.00155762274883223	0.0204489676804656
CTD-2201E9.1	-1.02601457275274	0.32466283092904	-3.16024649269749	0.00157635716245248	0.0206037519867687
CDR1	-1.05580556644367	0.334382448900476	-3.15747901815837	0.00159139688729521	0.0207094780511199
MIR3612	-1.39971052156733	0.443283771225218	-3.15759477884469	0.0015907651527328	0.0207094780511199
DLX5	1.02813263509457	0.325718605747765	3.15650569832893	0.0015967176750092	0.0207523337874006
PNOC	1.01627879047915	0.323115227577112	3.14525192173622	0.00165943866563478	0.0211440991696741
IGF2	-1.23232710074139	0.391901906289592	-3.14447845484777	0.0016638316253923	0.0211740925415273
ENPP6	-1.04219372901733	0.332571576431637	-3.13374263729829	0.00172592159909755	0.0216328700613501
AZGP1	-1.21152663755127	0.386670989924427	-3.13322351332344	0.0017289772522937	0.0216580992478214
RPLP0P2	1.16045057916401	0.370480852302324	3.1322822001528	0.0017345306760606	0.0217014865127124
KIF2B	1.608069780566	0.513616061305654	3.13087907819345	0.00174283906503219	0.0217269054871871
ZFPM2-AS1	-1.00753723212263	0.323394176594074	-3.11550827146555	0.00183628198625402	0.0225733743662193
LOC100507144	-2.40731248428604	0.772939011019855	-3.11449215263402	0.00184261858052389	0.0225733743662193
PCDH8	1.62115813196769	0.520373919978716	3.11537160054832	0.00183713310947017	0.0225733743662193
SLED1	-1.01086582706271	0.324944650572924	-3.11088619332679	0.00186526812023755	0.0227345971767686
LCN10	-1.66376018503538	0.53485788644754	-3.11065841449186	0.00186670738390198	0.022738795106311
LMNTD1	-1.18158731086918	0.380145751780122	-3.10824810046178	0.00188200004866954	0.0228580462051565
SELENOP	-1.07198779272579	0.345156363198011	-3.10580336052157	0.00189762861460938	0.0229806697940654
LINC01470	-1.41117816040843	0.454419456285227	-3.10545277252097	0.00189987957641588	0.0229828404396179
SFRP1	-1.24756178699887	0.402060347481055	-3.10292172509664	0.00191620314864934	0.0230600365892441
CLDN7	-1.02605848344888	0.331349879024012	-3.09660135223567	0.0019575293064365	0.0234598535287823
MYBPC2	1.5166226693963	0.489883533831912	3.09588415338875	0.00196227008972685	0.0234895605150069
CBX3P2	1.10012158514378	0.355707697587154	3.09276856420637	0.00198298715697031	0.0236557497203425
LINC01361	1.44033472061792	0.466068728998037	3.09039124704715	0.0019989299263017	0.0237368642877987
TESPA1	1.2738926245436	0.41248836155288	3.08831167926248	0.00201297229802866	0.0238218926824828
G0S2	-1.12526796931015	0.364496231651744	-3.08718683924634	0.00202060550028364	0.0238905734039948
HECTD2-AS1	1.51374537702118	0.490413920737162	3.08666885871797	0.00202412945769195	0.0239130515965893
ADORA2A-AS1	-1.18375852981631	0.383815401292947	-3.08418715306529	0.00204109151980593	0.0240495000563184
LINC00390	1.24344980932939	0.403517850831466	3.08152367179596	0.00205944100846359	0.0241516263719821
LINC01378	1.4527682736198	0.471697301318874	3.07987404116545	0.00207088155283187	0.0242159593936058
LOC101929719	1.82636821368802	0.593167865254203	3.07900734458251	0.00207691561459129	0.0242388834203059
RAB27B	1.02283634444269	0.332575439563071	3.07550174416506	0.00210148699350133	0.0243885565026593
RASL11B	1.00560218862443	0.327157520240867	3.07375538206814	0.00211382678870794	0.0244852585469466
SLC30A8	1.61891159738402	0.52793147641034	3.06651842089768	0.00216567463552605	0.0248231333162872
ZNF341-AS1	-1.19661156052774	0.390848203188943	-3.06157620980357	0.00220174935429904	0.0251391601646161
LMX1B	1.12262847477911	0.366958198027102	3.05928163157209	0.00221868468852532	0.0252769403708076
IP6K3	-1.60707586822876	0.525446692486308	-3.05849459366545	0.00222452093015756	0.0253156576429822
LCN2	2.57197844301691	0.84220220469453	3.05387284512011	0.00225907809803234	0.0255688245329884
RNASE2	1.22966994504366	0.402775442295628	3.05299135924258	0.00226572462259748	0.0256001456986555
TAC3	1.01411834641953	0.332693541009544	3.04820569507372	0.0023021228830325	0.0257369803284121
C17orf102	1.0977931175653	0.360691123286494	3.0435822971261	0.00233779488427775	0.0259504125932285
LOC101927844	1.61379763730088	0.530412018625173	3.0425359543772	0.00234593790224967	0.0259825876894186
TPH1	1.24458904589568	0.409205768795077	3.04147482954705	0.00235422247778973	0.0260217384998482
EGR3	1.02087899927765	0.335992328608098	3.03839972628782	0.00237838242837028	0.0262144978889101
TPO	1.17144624279507	0.385604456054963	3.03794788779127	0.00238195142137309	0.0262278831087328
LCN15	1.17794752592943	0.387832341383582	3.03725966155153	0.00238739702214271	0.0262383046222461
SPTBN5	-1.05255696005736	0.346784209161662	-3.0351928728297	0.00240381909731687	0.0262928547709074
TSPAN10	-1.21015197750873	0.398654139768003	-3.03559365572618	0.0024006265394223	0.0262928547709074
VNN1	-1.88859829650767	0.62268775131125	-3.03297807373065	0.00242153194037701	0.0264004183042992
MIR4534	-1.33734279409835	0.441765613872098	-3.02726774584485	0.00246775270109121	0.0267219790661957
PKHD1L1	-1.64141665668782	0.542628301770365	-3.02493742278568	0.0024868457484591	0.0268308048570115
LENEP	-1.11749094600858	0.369589906092285	-3.02359703982161	0.00249788904681338	0.0269080174342672
SLC5A11	-1.68442157066143	0.558787718381013	-3.01442124666187	0.0025747004514606	0.027323664876462
MIR3139	-1.08169477054589	0.359136608349836	-3.01193124119557	0.00259591390074626	0.0274374228013227
DLX4	1.7453597066695	0.579638675585315	3.01111671837123	0.0026028877893858	0.0274971396224586
IQGAP3	1.10150051933378	0.365988688734978	3.00965727422085	0.00261542630746159	0.0275440749840612
LRP2	-1.63622653758357	0.543805401702592	-3.00884568719018	0.00262242276013202	0.0275440749840612
RTKN	-1.01274775245365	0.336641263436318	-3.00838863933633	0.0026263703617072	0.0275440749840612
POU2AF1	-1.44675443565757	0.480901208334334	-3.00842337383305	0.00262607016321056	0.0275440749840612
TPH2	1.07269095086093	0.356610525788969	3.00801819712892	0.00262957392025398	0.0275440749840612
KLHDC7B	1.73202965078664	0.575655759094607	3.00879409859598	0.00262286806803458	0.0275440749840612
LOC101059915	1.24811137365091	0.415372768241456	3.00479826574809	0.00265757049636487	0.0276805825672026
LINC01512	1.82490101190689	0.607633148886891	3.00329403563628	0.00267074257400488	0.0277430976808241
HAPLN2	-1.05734676407481	0.352154252984682	-3.00251027813317	0.00267762931408986	0.027761687601407
OR2D3	1.33996227907537	0.446299159081455	3.00238584771972	0.00267872415394192	0.027761687601407
CR1	-1.08148574479322	0.360610979685507	-2.99903720551271	0.002708342316867	0.0279709406161167
TNN	1.08828062480422	0.363019689066645	2.99785564689971	0.00271886421194026	0.027996078739607
LINC00926	-1.06606331274065	0.355664178991406	-2.99738735501507	0.00272304472163423	0.0280252308343019
ADGRG5	1.03762471848492	0.3464131069121	2.9953390844077	0.00274139903999322	0.0281056426337747
LAMA5-AS1	-1.40470222590275	0.469020638488235	-2.99496890036745	0.00274472825073649	0.0281056426337747
NKX6-2	-1.18650329560524	0.396620216963294	-2.99153508787235	0.00277578636941024	0.028303652531329
LOC340090	-2.15800146948626	0.721809540884637	-2.98971036991483	0.00279242086033569	0.0284432510290888
LRRC63	-1.20284072369639	0.40254700029795	-2.98807523793767	0.00280740433994133	0.0285119226367201
MIR657	-1.25370353188821	0.4197525464234	-2.98676813892063	0.00281943466450351	0.0285782520971563
F2	-1.41614858495128	0.474469992498287	-2.98469578127512	0.00283860481853726	0.0287304987700782
ZIC3	-1.25900251442239	0.42197440347541	-2.98359925164456	0.00284879624102308	0.0287957792756651
GRK7	-1.54752019074519	0.519701727484933	-2.9777083832958	0.00290412153231717	0.0292317119436433
SCUBE1	-1.17640062504325	0.395877754618617	-2.97162599140379	0.0029622730285358	0.0296070493405486
GPA33	1.88502531518581	0.634566791852448	2.97057037870354	0.00297247288281703	0.0296311697171718
CCKAR	1.06198743046097	0.358580071333858	2.96164654803752	0.00305998833665997	0.0301198567602326
LOC100129940	-1.295534164639	0.438150784880062	-2.95682264952152	0.00310826842200915	0.0304507673852397
C4orf26	-1.41359999700608	0.479025039135297	-2.95099395964313	0.00316753111476785	0.030813327270545
SLN	1.89089031194003	0.641149194163592	2.94922044533923	0.00318576645976051	0.030889441457874
GDNF	-1.19026437348586	0.403687756563753	-2.94847776315428	0.00319343113016958	0.0309204527470826
LGR5	-1.12169709420089	0.38055516658404	-2.94752822375143	0.00320325509841923	0.0309434442507297
MIR4296	-1.35074886906923	0.458363762767504	-2.94689279299414	0.00320984466128395	0.0309926842260374
ZBTB46-AS1	-1.07518144193429	0.365070358616153	-2.94513486663204	0.00322813917253921	0.0310970419640384
PTPRQ	1.0358841762745	0.352167540500119	2.94145273810138	0.00326676688822683	0.0313383286381446
LOC105371789	-1.07037105106998	0.364766020498868	-2.93440449745319	0.00334188378120142	0.0317364354146192
RAB3C	1.00134449718396	0.341510493155651	2.93210462709728	0.00336673302180816	0.0318124104321809
SFTPA2	1.13607683850519	0.38844621996893	2.92466956840528	0.00344822155813621	0.0323761815284498
PTF1A	1.84567788089686	0.631334519002511	2.92345472224927	0.00346170567041249	0.0324678176566882
DNAJC5G	1.04427623945123	0.357428370089715	2.92163780728741	0.00348196198579551	0.0326045394422845
MIR4300HG	-1.14355476862095	0.391951520743488	-2.91759237584218	0.00352745146722069	0.0329117877460497
MIR4311	-1.89600995038396	0.650514242725838	-2.91463249511517	0.00356107612868474	0.0331213569711838
LOC100506271	1.014688414087	0.348343606904869	2.91289518157887	0.00358094779653038	0.0332102861897416
C16orf90	-1.07181185608957	0.368303021234983	-2.91013593235158	0.00361271592388203	0.0333686771822274
PRKXP1	-1.05895101965328	0.364312050766564	-2.90671422321907	0.00365246710368046	0.0335952565439945
GDF2	1.35606191572391	0.466667102548163	2.90584424811465	0.00366263712168054	0.03364410012392
CA9	1.46248572835999	0.503674957473991	2.90363002301044	0.00368863770659655	0.0338081714599752
LINC01088	-1.08554969908895	0.374158421125816	-2.90131034822793	0.00371605642675568	0.033967683201381
PRIMA1	-1.12651171142184	0.388917771871309	-2.89652927404561	0.00377315437525789	0.034295248673843
ST18	-1.22403571148767	0.422916911673972	-2.89426995634376	0.00380041269801384	0.0344525409537536
OR7C1	-1.51987086657573	0.526746113526278	-2.88539550183109	0.0039092221622284	0.0351149270444681
LOC100287072	1.82440824787446	0.633002841970979	2.8821485890866	0.00394973428087135	0.0353738815348931
OR14I1	1.00970601121295	0.350442594265314	2.88123084275687	0.00396125402123827	0.0354007249428131
CD22	-1.25109532986927	0.434194635727574	-2.8814159064237	0.00395892861122295	0.0354007249428131
LINC00514	-1.3271166270465	0.460888496406567	-2.87947440084467	0.00398338634986215	0.0355068459657884
SNRPD2P2	-1.42836686465777	0.49680671625979	-2.87509572215777	0.00403905026465947	0.0358338466239694
LINC00937	1.1193081927263	0.389402881764493	2.8744219551083	0.00404767793070473	0.0358611675318921
KANK4	-1.0186972676898	0.354758535172641	-2.87152292810675	0.0040849914722701	0.0361180025064187
FAM95A	1.18697826683477	0.413781598808589	2.86861056715055	0.00412279071215407	0.0363439050512427
ARL5C	1.39670565758432	0.486991944151046	2.86802620527767	0.00413041320913735	0.0363956520749146
PIEZO2	-1.42676228536553	0.49854336247013	-2.86186196180881	0.00421160291405918	0.0368298024935137
MCCD1	-1.23270227994666	0.430763178086706	-2.86167050169395	0.00421414767111282	0.0368308596599869
FOXR1	-1.68710360404861	0.589950096828997	-2.85973951545537	0.00423989109846854	0.0369992849681064
PCSK6-AS1	-1.27651645365378	0.446753280978845	-2.85731858724553	0.00427236778626142	0.0371733584218113
LOC100130331	1.64201223856179	0.574925524301206	2.85604338154507	0.0042895651961998	0.0372605518861872
ADAM29	1.42191916713372	0.499757657677828	2.84521736743525	0.00443811256830574	0.0381519701701747
DUSP4	1.06253282291409	0.373867501656156	2.84200369972593	0.00448309713262227	0.0383008820845051
PCSK6	-1.16918119272633	0.411437587952294	-2.84169756717001	0.00448740382147412	0.0383219119935017
C1orf195	-1.15949737278437	0.408082555313351	-2.84133040652532	0.00449257400039062	0.0383502956901409
MIR6758	-1.19390355991321	0.420363557490017	-2.84016903616001	0.004508963411976	0.0384270254835164
FAM163A	1.14116305034539	0.40213022959467	2.83779474001651	0.00454263847308885	0.0386031335710239
CT55	1.23477633203435	0.435244435954388	2.83697212424274	0.00455435881206743	0.0386625111069056
LINC00664	1.10789305679409	0.390764722351688	2.8351921077384	0.00457981367005139	0.038807894783067
TMEM235	-1.29226514937344	0.455828582876916	-2.83498051222993	0.00458284811323054	0.0388084336648282
LOC101929613	-1.32766309252511	0.468360310023653	-2.8347045300616	0.00458680864723572	0.0388113103623974
MIR6871	-1.32635210018212	0.468513585795201	-2.83097895214911	0.00464057747061538	0.0390994537473472
LINC00320	-1.02135591785407	0.361028975177464	-2.82901370271464	0.00466916997570079	0.03921309794797
GFRA3	-1.84068419326509	0.651389576146181	-2.82578085476151	0.00471655199202045	0.0395501618461229
MIR4479	-1.48524851864623	0.526577671005196	-2.82056874119065	0.00479386013522359	0.0399562000890378
LINC01219	1.61257765889308	0.57209498607628	2.81872363530567	0.00482150110999269	0.0400711310738048
MEIS1-AS2	-1.09364678352495	0.388186964623932	-2.81731970207824	0.00484262953265105	0.040182410213196
LDHAL6B	-1.04880970595032	0.372428559991864	-2.81613661952573	0.00486049927533438	0.0402182109360238
KCNJ15	-1.23454106710189	0.438605456684956	-2.81469609710908	0.00488233802123335	0.0403346373758932
LOC101928738	-1.29144091763437	0.45948105565941	-2.81065106325438	0.00494413733274085	0.0406511434139726
ASB2	1.2248636433153	0.436104194479563	2.80864907703313	0.00497498429007341	0.0407595458463647
LOC102723895	1.6570579290951	0.59058612849398	2.80578538700302	0.00501941109478636	0.0409941600580487
LINC01117	1.00768685690672	0.359746914732971	2.80109937191454	0.00509288337350048	0.0413182748514011
FCGR3B	-1.61319687529221	0.577090689322677	-2.79539577598383	0.00518362128727735	0.041711983926952
ELANE	1.52189111076041	0.544655446625603	2.79422728660705	0.00520238998279095	0.0417497826710144
FAM95C	-1.00263937038717	0.359047719102271	-2.79249614200049	0.00523030913058696	0.0418929002441807
CALHM3	1.59923301838407	0.572852031223078	2.79170349622327	0.00524313769860208	0.0419471212874679
CHRM5	-1.70616030035833	0.611263996441571	-2.79120038197999	0.00525129508662872	0.0419800414373333
FERD3L	1.20839118596812	0.433416037246305	2.78806292827925	0.00530242429211883	0.0421454458947631
DHRS2	1.5252358371558	0.547810862200351	2.78423803250176	0.00536536430008306	0.0424507623422572
NFE2	-1.07161562447414	0.385004002706914	-2.78338826853682	0.00537943872964224	0.0425292830830532
C1orf94	1.23524351455277	0.444320320151921	2.7800743259512	0.00543464580371845	0.0427546055672078
JAML	-1.03604773955295	0.372909909448336	-2.77827891751558	0.00546476871392988	0.0428940972863227
SNORD128	-1.07744604872872	0.38842186453687	-2.77390679336086	0.00553875446079007	0.0433111413389115
LPO	1.19519508106512	0.431041575639723	2.77280696019007	0.00555750773920642	0.0433761286116415
MIR194-2HG	-1.37499388841416	0.49623429706548	-2.77085621962306	0.00559091084498417	0.0435549990020541
LINC00504	1.00578709808596	0.363300023935611	2.76847517704601	0.00563192757002205	0.0437269172716965
BAAT	1.10464219280346	0.399119898840168	2.76769511120223	0.00564542419246781	0.0437662616847196
LOC100507388	1.03344799786208	0.373680494610681	2.76559256575268	0.00568194765331642	0.0439019236650776
LOC440982	-1.30995355002246	0.473835676732257	-2.76457348897063	0.00569972667564794	0.0439738571049525
RASGRP3	-1.0562347425939	0.382431552517892	-2.76189225402493	0.00574674396778687	0.0441561692441604
LINC00609	-1.26735516427803	0.459607132557172	-2.75747497047465	0.0058249672563585	0.0445265899695656
LOC101927960	1.20678190953188	0.438065677253652	2.75479676266241	0.00587286034871304	0.0447416568858379
LINC01331	1.1796866158064	0.4282454527121	2.75469735483562	0.00587464482294188	0.0447416568858379
LOC101927168	1.48581708672407	0.539835084001862	2.75235369237125	0.00591685785076714	0.044873971982852
NMRK2	-1.31578455623289	0.478598764658369	-2.74924352797299	0.00597329884046382	0.0451289354738425
HOXD1	-1.4320177435281	0.521801263914541	-2.74437384989284	0.00606264508758249	0.0454441200359321
LOC100130698	1.53132192883139	0.558352045821985	2.74257422407585	0.00609596711542628	0.0455812272992972
CLEC18B	-1.27768092303347	0.46587693738514	-2.74252881073014	0.00609681012265624	0.0455812272992972
CEL	-1.0445321702313	0.381256762602325	-2.73970791521621	0.0061493806443611	0.0458751747854654
ANXA2P3	1.02360553971179	0.374472776072218	2.73345782421948	0.00626731493491403	0.0463718788326432
LOC101929284	-1.2031555177118	0.440325397135007	-2.7324236247561	0.00628702460484899	0.0464680476932771
DIO3OS	-1.34743409312801	0.493702154741434	-2.72924491049406	0.00634795398805913	0.0468184149069603
LOC101929341	-1.42800509993787	0.523603780039818	-2.72726277841095	0.00638621584647844	0.0469671802108749
