gene_name	logFC	lfcSE	stat	pvalue	padj	new
SFXN1	2.03637250045748	0.354664236707535	5.74169112556088	9.37356821701733e-09	2.08048987883602e-07	ENSG00000164466.13
VAMP1	1.53528590018998	0.267404384881927	5.74143876087854	9.38755077207185e-09	2.08086612990886e-07	ENSG00000139190.17
NDUFB8	1.66571229345945	0.290180128003101	5.74027003476149	9.45257019642304e-09	2.09253955916894e-07	ENSG00000166136.16
EGR1	-2.71093639379428	0.472336069329888	-5.73942277506002	9.49997905238119e-09	2.09759793887622e-07	ENSG00000120738.8
RPS9	-1.50258204718567	0.261800376594037	-5.73941896774146	9.50019261362892e-09	2.09759793887622e-07	ENSG00000170889.14
GRB10	1.16908757111614	0.203832955838885	5.73551792105799	9.72148117241532e-09	2.14366254758924e-07	ENSG00000106070.20
PDK1	3.57763677735348	0.624124312874187	5.73225029622371	9.91068758537339e-09	2.18254218801428e-07	ENSG00000152256.14
ENSG00000267587	1.73495521586659	0.302935125001108	5.72715103889074	1.02131233804913e-08	2.24331056353592e-07	ENSG00000267587.1
PBLD	3.5592273261842	0.622277222921379	5.7196811888355	1.06724112761982e-08	2.34115654096395e-07	ENSG00000108187.16
IFT57	-2.28182633834722	0.399014767955377	-5.71865134225408	1.0737285757113e-08	2.34930147670165e-07	ENSG00000114446.5
ITGAE	-1.61752953777793	0.282864906332802	-5.71838181960559	1.07543273293378e-08	2.34999397835271e-07	ENSG00000083457.12
CTH	3.35386799644751	0.58658920816263	5.71757534877399	1.08054766008384e-08	2.358128173134e-07	ENSG00000116761.12
ENSG00000269044	-1.59327952884156	0.278737115844027	-5.71606520364912	1.09018920273575e-08	2.37305323243314e-07	ENSG00000269044.2
ENSG00000271984	3.28696268832985	0.575038273461506	5.7160763726971	1.09011758783645e-08	2.37305323243314e-07	ENSG00000271984.1
PMM1	-1.65867879638955	0.290529085563139	-5.70916606567806	1.1353107503228e-08	2.46809853102908e-07	ENSG00000100417.12
POM121L9P	2.6086287022822	0.457050003295986	5.70753458805436	1.14624332996229e-08	2.48867061447583e-07	ENSG00000128262.8
RPIA	-1.28935022800684	0.225969771636549	-5.70585268405119	1.15762089538351e-08	2.50694499530942e-07	ENSG00000153574.9
SPINT2	-2.74498164521157	0.481081625480516	-5.70585426635202	1.15761014020392e-08	2.50694499530942e-07	ENSG00000167642.13
SS18L1	1.74524989552273	0.306024282822707	5.70297846767222	1.17731859365849e-08	2.54634615371731e-07	ENSG00000184402.15
ANPEP	2.42298669236513	0.425058137691198	5.70036537948937	1.19550909816556e-08	2.57910147483233e-07	ENSG00000166825.15
RBP5	3.59395947617729	0.630872610876175	5.69680695312781	1.22072014495961e-08	2.62679741485273e-07	ENSG00000139194.8
MSR1	-1.99805550306333	0.350779092070685	-5.69605072887498	1.22614408260402e-08	2.63512056331206e-07	ENSG00000038945.15
PDLIM1P4	2.51558470966906	0.441847984330842	5.69332620919114	1.24588025042076e-08	2.67075722036399e-07	ENSG00000249274.1
CRTAC1	-4.34314847035868	0.763164419195405	-5.69097347978776	1.26317127938236e-08	2.70440020434138e-07	ENSG00000095713.14
MARS2	1.49615021821826	0.263018406038074	5.68838599836122	1.28245681484006e-08	2.74222299991369e-07	ENSG00000247626.5
PARP16	1.19138960444088	0.209451699098304	5.68813530551361	1.28434045855506e-08	2.74278759970113e-07	ENSG00000138617.16
ENSG00000267385	3.09848777892832	0.545127782020529	5.68396600049204	1.31606452004179e-08	2.79994379986278e-07	ENSG00000267385.1
GNG11	-1.37122151537398	0.24153832714474	-5.677034910291	1.37049511395089e-08	2.90789514861534e-07	ENSG00000127920.6
DDB2	1.24520150702066	0.219347164430562	5.67685253763493	1.37195643563251e-08	2.90789514861534e-07	ENSG00000134574.12
DAPK1	-1.16625997559365	0.205545656949825	-5.67397041076058	1.39525242026605e-08	2.95357496715069e-07	ENSG00000196730.13
HHEX	2.81319725458912	0.496175810638076	5.66975897307726	1.42998548009701e-08	3.01724331950415e-07	ENSG00000152804.11
PTPRQ	-2.39278778446229	0.422156564847446	-5.6680103632333	1.44465229958837e-08	3.04126834348362e-07	ENSG00000139304.16
HYDIN	-2.80632801019653	0.495145952935638	-5.66767837555426	1.44745337162551e-08	3.04126834348362e-07	ENSG00000157423.18
CLTCL1	1.93024222367925	0.341007771849039	5.66040537203284	1.51015842657438e-08	3.1690871070678e-07	ENSG00000070371.16
MORF4L1P1	-1.61193714801361	0.285153945607696	-5.65286636514316	1.57793987831312e-08	3.29906319002872e-07	ENSG00000218283.2
ENO1P3	2.83269493381552	0.501222098464172	5.65157630219293	1.5898308514314e-08	3.31982558187309e-07	ENSG00000243986.2
MT1G	5.53920862262714	0.980949958686074	5.64678001520749	1.63480798246739e-08	3.40954103239965e-07	ENSG00000125144.14
KMO	2.49160689673939	0.441521923982687	5.6432234989923	1.66895464031355e-08	3.47647562530259e-07	ENSG00000117009.12
PHAX	-1.13440670615942	0.201060895139841	-5.64210512128889	1.67983478887852e-08	3.49438535390654e-07	ENSG00000164902.14
PDE8A	1.27365444442137	0.225748557221283	5.64191621022368	1.68167939972473e-08	3.49438535390654e-07	ENSG00000073417.15
HADHB	1.56480429705789	0.277506750174773	5.63879724032796	1.71242025844059e-08	3.5539016025357e-07	ENSG00000138029.14
TMEM177	2.04583966686524	0.363054447808532	5.63507671979874	1.74980420845082e-08	3.62698297725165e-07	ENSG00000144120.13
PON2	1.26606701379258	0.224684384951964	5.63486872513751	1.75191737548973e-08	3.62698297725165e-07	ENSG00000105854.13
SERINC2	2.98103280055679	0.529132618680959	5.63381030636141	1.7627090613596e-08	3.64486910306774e-07	ENSG00000168528.12
GADD45GIP1	-2.11614734552948	0.375746148011591	-5.63185373084436	1.78282860730888e-08	3.68197591033852e-07	ENSG00000179271.3
ENSG00000267430	1.31338215592915	0.233287751873726	5.62988046041978	1.80334562204756e-08	3.71528687461988e-07	ENSG00000267430.1
NIT2	1.86443332785595	0.331571239169536	5.62302488154783	1.87642362110259e-08	3.85646043972965e-07	ENSG00000114021.12
SLC26A1	4.08233081342727	0.72604208423511	5.62271926389506	1.87974747153037e-08	3.85860890065052e-07	ENSG00000145217.14
ID3	-1.9542019069832	0.34764273941879	-5.62129360230665	1.89532843369572e-08	3.88588220637253e-07	ENSG00000117318.9
CCL20	4.62633753179329	0.823809921490029	5.61578273229049	1.95674410351938e-08	3.99728122956583e-07	ENSG00000115009.13
CRIP2	-2.01730837916635	0.35924968833207	-5.6153378685792	1.9617853006949e-08	4.00275109244195e-07	ENSG00000182809.11
MAB21L4	-3.01745506667924	0.53751864856782	-5.61367512498224	1.98073940157721e-08	4.03170934684015e-07	ENSG00000172478.18
RPS19	-1.87550679213898	0.334131405336471	-5.61308144695448	1.98754988974312e-08	4.04071517200477e-07	ENSG00000105372.8
VAMP8	-1.43026029405454	0.255054630618955	-5.60766252541132	2.05077405478315e-08	4.16425163282407e-07	ENSG00000118640.11
ENSG00000279250	2.14872071195631	0.383246196931593	5.60663283591524	2.06300654416764e-08	4.18407375155436e-07	ENSG00000279250.1
MPHOSPH9	1.54642662732923	0.275969823370683	5.60360770044076	2.09935567362511e-08	4.24255230702163e-07	ENSG00000051825.15
DNAJC25	1.96376110159	0.350474248019398	5.6031537629016	2.10486342351282e-08	4.24861288166741e-07	ENSG00000059769.20
LGALSL	-1.5998126458788	0.285544867095399	-5.60266644661596	2.11079177963926e-08	4.25044694270998e-07	ENSG00000119862.13
CLDN12	2.57078752678767	0.458834745236968	5.60286149528621	2.1084170081403e-08	4.25044694270998e-07	ENSG00000157224.16
TYW5	1.11483381487659	0.199224596266574	5.59586434490687	2.19525304723206e-08	4.41527438894002e-07	ENSG00000162971.11
HDGFL2	-1.87904101926568	0.335809542055489	-5.59555576581916	2.19916144258212e-08	4.41788837842565e-07	ENSG00000167674.15
ZBTB25	1.06704573764276	0.190742067515197	5.59418145951334	2.21665029159327e-08	4.44248197492686e-07	ENSG00000089775.12
TRIM27	1.25229224492042	0.223971587390962	5.59129959075764	2.2537632256484e-08	4.51152248538483e-07	ENSG00000204713.11
ZNF219	-1.90829624546287	0.341407618927736	-5.58949519479466	2.27730668106054e-08	4.55326902523733e-07	ENSG00000165804.16
GPD1L	-1.75350642384076	0.313785101448827	-5.58823989967774	2.29382618672301e-08	4.58088991416912e-07	ENSG00000152642.11
ENSG00000241489	-1.4006724721919	0.250706415977092	-5.58690317809768	2.31154512141381e-08	4.61083823688373e-07	ENSG00000241489.8
LACTB2	2.1038406584406	0.376791200079871	5.58357163860153	2.35628652867744e-08	4.683534314924e-07	ENSG00000147592.9
MRO	3.62226077678267	0.648723010937829	5.58367857422867	2.35483745211504e-08	4.683534314924e-07	ENSG00000134042.14
CCDC148	-2.02950177303482	0.363765036089205	-5.57915569581331	2.41688835624864e-08	4.78713500737669e-07	ENSG00000153237.18
H4C3	-2.12757826291787	0.38133435821377	-5.57929863147862	2.41490331260173e-08	4.78713500737669e-07	ENSG00000197061.5
SOX18	-3.38938177110065	0.607936918938571	-5.57521950964641	2.47217936608367e-08	4.8852225863042e-07	ENSG00000203883.7
PHKA2	2.40158190927295	0.430899894103015	5.57341030280877	2.49800296327887e-08	4.92475904343745e-07	ENSG00000044446.12
CCN4	3.44454335306316	0.618117770758787	5.57263278296418	2.50918109649008e-08	4.93530567584895e-07	ENSG00000104415.14
ENSG00000281091	-1.70545261375495	0.306031544444976	-5.57280007473738	2.50677190940385e-08	4.93530567584895e-07	ENSG00000281091.3
CLSTN3	1.36865946253652	0.245857903295424	5.56687193777917	2.59352853365625e-08	5.08349603211442e-07	ENSG00000139182.15
ENKD1	-1.86949078396676	0.335852774296016	-5.56639970560142	2.60056346528624e-08	5.09139217163266e-07	ENSG00000124074.12
UBTF	-1.3791453848193	0.247772627778455	-5.56617329841799	2.60394285974724e-08	5.09212151614543e-07	ENSG00000108312.15
ENSG00000279236	1.53927323643678	0.276622548129332	5.56452554878897	2.62866616112401e-08	5.13453995832008e-07	ENSG00000279236.1
PLCD3	-2.3002893648213	0.413647774309081	-5.56098571704753	2.68255153609334e-08	5.22172531767135e-07	ENSG00000161714.12
PLOD2	3.45845839106101	0.622004645159775	5.56018096966564	2.69495058510849e-08	5.23983790571897e-07	ENSG00000152952.12
ZNF207	1.05850614654935	0.190427436825818	5.5585800249864	2.71978252460878e-08	5.28205470805615e-07	ENSG00000010244.19
CPM	-1.17277107697568	0.211055986748215	-5.55668235260615	2.74950459060063e-08	5.32683627129059e-07	ENSG00000135678.12
ZNF813	-1.60633717177327	0.289091215805625	-5.55650633415756	2.75227737666328e-08	5.32683627129059e-07	ENSG00000198346.11
BTG2	-2.16082914782367	0.388957716600833	-5.55543457707312	2.76921921841989e-08	5.3535077013631e-07	ENSG00000159388.6
CAPS	-2.33903074886112	0.421190847614693	-5.55337506051622	2.80205961943427e-08	5.40465599716621e-07	ENSG00000105519.18
ENSG00000279838	-2.43098010283385	0.437800914295373	-5.5527067748281	2.81279686627373e-08	5.41919396249666e-07	ENSG00000279838.1
MTND2P28	2.93693197613241	0.529146279419127	5.55032150912303	2.85144708178249e-08	5.48118687060005e-07	ENSG00000225630.1
MYOM3	4.64506103076127	0.838180789958796	5.54183666150308	2.99315442770634e-08	5.7275785574245e-07	ENSG00000142661.19
ENSG00000270426	2.23569518248788	0.40341471299998	5.5419277246043	2.99159789972472e-08	5.7275785574245e-07	ENSG00000270426.1
ARHGAP18	-1.86142103995491	0.335970261710953	-5.54043393744281	3.01723048146331e-08	5.7476713389855e-07	ENSG00000146376.11
CYP4F12	3.89350225028504	0.702838542171255	5.53968232626654	3.03020817363215e-08	5.76590735061353e-07	ENSG00000186204.15
ENSG00000266709	2.42269416837138	0.437817227645098	5.5335743214181	3.1376993830047e-08	5.95705594744221e-07	ENSG00000266709.1
SYVN1	1.24346178667966	0.224742895094628	5.53281911829118	3.15124399190695e-08	5.97176426756696e-07	ENSG00000162298.19
ENSG00000256981	1.73778717089062	0.314112663530761	5.53236902758757	3.15934335072521e-08	5.97176426756696e-07	ENSG00000256981.1
VASH1	-2.10745263238029	0.380932115428858	-5.53235746481415	3.15955168806614e-08	5.97176426756696e-07	ENSG00000071246.11
PLLP	-2.48053244979488	0.448365534427165	-5.53238877507396	3.15898757254432e-08	5.97176426756696e-07	ENSG00000102934.10
HNRNPA0	-1.30216507439216	0.23574862805317	-5.52353192951976	3.32251877957874e-08	6.27278211060937e-07	ENSG00000177733.7
FDPSP3	1.9643249965411	0.355786638637781	5.52107578874241	3.36930403870985e-08	6.35402715986095e-07	ENSG00000258872.2
NHSL1-AS1	1.45918658227125	0.264307432014667	5.52079285530751	3.37473430391905e-08	6.35718859142037e-07	ENSG00000225177.6
KHK	3.87592142527632	0.702194807165588	5.51972385116531	3.39532814713928e-08	6.38887579686708e-07	ENSG00000138030.13
RPS3AP26	-1.49441151202542	0.270862698034239	-5.51722892399351	3.44386705738419e-08	6.46584131006665e-07	ENSG00000214389.2
ENSG00000278266	3.40214170411662	0.616691839371948	5.51676134969036	3.45303832015761e-08	6.47588083630887e-07	ENSG00000278266.1
TUBB4B	-1.34938095592951	0.244648721808635	-5.5155855544792	3.47620583334937e-08	6.49774236068118e-07	ENSG00000188229.6
PIAS2	1.61262257872064	0.292372225267785	5.51564902323956	3.47495142390363e-08	6.49774236068118e-07	ENSG00000078043.16
TEDC1	-3.25739805372482	0.590709915335483	-5.51437849468777	3.50014618261938e-08	6.53527845674303e-07	ENSG00000185347.18
ZNF14	-1.51049082962538	0.273976409770366	-5.51321491836252	3.52337543332535e-08	6.57140561270538e-07	ENSG00000105708.9
PDAP1	-1.20738819730049	0.219133710514904	-5.50982409079579	3.59192477838521e-08	6.68748948999678e-07	ENSG00000106244.13
SART1	-1.6894242916547	0.306624700626587	-5.50974624093349	3.59351369111135e-08	6.68748948999678e-07	ENSG00000175467.15
ZNF557	-1.20954704787416	0.219582488159588	-5.50839485430682	3.62120430955527e-08	6.73162403757613e-07	ENSG00000130544.12
ENSG00000266805	1.92568710254524	0.349696281169296	5.50674172486543	3.65535929704598e-08	6.78023107288868e-07	ENSG00000266805.1
PZP	4.29340444516352	0.780136472782952	5.5034017700106	3.72532133855993e-08	6.89489801841665e-07	ENSG00000126838.10
FAM174B	-1.96464696818471	0.35705879521547	-5.502306607513	3.74854313861766e-08	6.93030328083953e-07	ENSG00000185442.13
WASF1	1.46618622491663	0.266542462134827	5.50076041608326	3.78156770039963e-08	6.98373489708481e-07	ENSG00000112290.13
NWD1	-3.55399788940098	0.646169113285392	-5.50010487398722	3.79565420918714e-08	7.00211372903967e-07	ENSG00000188039.16
B3GALNT1	-2.18971854041798	0.398256169176201	-5.49826646740324	3.83543050682613e-08	7.06779277835696e-07	ENSG00000169255.15
ENSG00000260261	1.83589597598002	0.334403350144536	5.49006454387048	4.01786891002886e-08	7.38790553651887e-07	ENSG00000260261.2
LARP4P	3.76193270290638	0.685277745077888	5.48964668694853	4.02738530471134e-08	7.39737203202674e-07	ENSG00000261315.2
ENSG00000224972	2.00613453779608	0.365653372360675	5.4864379476234	4.10119394275339e-08	7.52478000222412e-07	ENSG00000224972.1
YIF1A	1.47867078693146	0.269709777970333	5.48245153757127	4.1947193063658e-08	7.68742185133439e-07	ENSG00000174851.16
SPIN3	1.54110838493564	0.281107474578207	5.48227466113458	4.19891657070228e-08	7.68742185133439e-07	ENSG00000204271.13
ENSG00000276850	-2.41897433673928	0.4413401430648	-5.4809751044652	4.22988006602212e-08	7.71323221566268e-07	ENSG00000276850.5
RRAS	-1.72227852264443	0.314277651981861	-5.48011769778602	4.25042990116109e-08	7.73989573937237e-07	ENSG00000126458.4
RPS25	-1.95322363340152	0.35665048671922	-5.47657638538211	4.33633634065989e-08	7.87411470460562e-07	ENSG00000118181.11
RPS21	-2.07323018813792	0.378568120280713	-5.47650495926755	4.33808622344083e-08	7.87411470460562e-07	ENSG00000171858.18
FAM20A	1.17958236422156	0.215403695642012	5.47614729035081	4.34685912935949e-08	7.88159093744142e-07	ENSG00000108950.12
ALDOC	3.14165939623906	0.573763322616309	5.4755319352122	4.36199283472154e-08	7.90057204877104e-07	ENSG00000109107.14
USP32	1.04477478187197	0.191034039338097	5.46905036134892	4.52453187396167e-08	8.17747569749636e-07	ENSG00000170832.13
HGF	1.74621996603529	0.319338381664884	5.46824330019868	4.54517712372202e-08	8.20603140620815e-07	ENSG00000019991.18
SIAE	1.75098028204583	0.320226391389057	5.46794495747382	4.55283205787856e-08	8.21109807243594e-07	ENSG00000110013.13
LYG1	2.12059530171423	0.387999612632804	5.46545726508527	4.6171502070193e-08	8.31823816551828e-07	ENSG00000144214.10
LIFR-AS1	-1.9267247698557	0.352961626224263	-5.45873723006791	4.79532834777788e-08	8.61175880907937e-07	ENSG00000244968.7
METTL21AP1	1.8662517190275	0.342027999787561	5.45642964958032	4.85803621063878e-08	8.71513169779319e-07	ENSG00000229623.1
SYPL2	2.94666667536049	0.540730112207713	5.44942219572299	5.05337238432564e-08	9.05596416175183e-07	ENSG00000143028.9
SEPTIN4-AS1	2.30582985811559	0.423373753742487	5.44632216270564	5.14219648319607e-08	9.19915497032123e-07	ENSG00000264672.6
MATK	-2.03653646095974	0.373933369416322	-5.44625494145816	5.14413921281028e-08	9.19915497032123e-07	ENSG00000007264.15
MMRN2	-1.58938879693646	0.291896221767575	-5.44504751487339	5.17915586719534e-08	9.25200470579674e-07	ENSG00000173269.14
TSPYL1	-1.01395032385165	0.186274618681136	-5.44330908328058	5.22997828968717e-08	9.33294861284008e-07	ENSG00000189241.8
GLRB	-1.9065933794981	0.3503497101805	-5.44197218977525	5.2693903400618e-08	9.38350424910059e-07	ENSG00000109738.11
TWSG1	-1.4403332324993	0.264930031631542	-5.43665519393619	5.42900536094383e-08	9.64867453920142e-07	ENSG00000128791.12
RNF152	2.42575102274412	0.446186308443072	5.43663258339003	5.42969402766989e-08	9.64867453920142e-07	ENSG00000176641.11
RFX2	-2.10718641176626	0.387675576371509	-5.43543761897175	5.46621069110219e-08	9.70338344379619e-07	ENSG00000087903.13
ENSG00000279814	1.71796820038839	0.316191175333606	5.43332115001565	5.5314723155439e-08	9.78845179349383e-07	ENSG00000279814.1
ENSG00000225527	2.83880978150577	0.523326957759222	5.42454337468294	5.81028802992811e-08	1.02603991435696e-06	ENSG00000225527.1
RNU4ATAC11P	2.02483608037617	0.373296761879156	5.42419942295577	5.82148600579505e-08	1.02694651570978e-06	ENSG00000251748.1
SRPRA	1.07331773893489	0.197953000672224	5.42208370315194	5.89082847648106e-08	1.03701850570901e-06	ENSG00000182934.12
GRK5	-1.35487204006294	0.249955035570207	-5.42046307237682	5.94448512399309e-08	1.0432109385992e-06	ENSG00000198873.12
SLC35B1	1.21895698287281	0.224875406292342	5.42058824026381	5.94032418458717e-08	1.0432109385992e-06	ENSG00000121073.15
ENSG00000279319	2.12496245227372	0.392196150056548	5.41811145256611	6.0231866923344e-08	1.05592822603192e-06	ENSG00000279319.1
AOC2	1.88736392933246	0.348715024324169	5.41233900945418	6.22067748665196e-08	1.08942268083196e-06	ENSG00000131480.9
PPP2R1B	2.42657335964229	0.448522871363453	5.41014408533018	6.29740612381873e-08	1.10137548934619e-06	ENSG00000137713.16
NR1D1	2.55841373451577	0.472903233216294	5.41001531563989	6.30193592663985e-08	1.10137548934619e-06	ENSG00000126368.6
YJU2	-1.44140041459789	0.266504315906695	-5.40854435956877	6.35390507991119e-08	1.10817077784033e-06	ENSG00000105248.16
ENSG00000285725	-1.55016479349559	0.2866876504509	-5.40715580548204	6.40334377323298e-08	1.11564430863889e-06	ENSG00000285725.1
XIRP1	6.45104990568645	1.19481158608999	5.39921940897598	6.69314769330703e-08	1.16016843588695e-06	ENSG00000168334.9
DNAAF1	-2.92755657074627	0.542247804233004	-5.39892747908352	6.70404647339456e-08	1.16086939700344e-06	ENSG00000154099.18
CEBPB-AS1	-1.84426393673624	0.341645534016902	-5.39817955485114	6.73204764660781e-08	1.16452734315938e-06	ENSG00000277449.1
DLEC1	-2.94390378580733	0.545460879468849	-5.39709426764758	6.77288075836451e-08	1.16920219819473e-06	ENSG00000008226.20
ALDH6A1	3.1444876004824	0.58261277597243	5.39721703705172	6.7682496445914e-08	1.16920219819473e-06	ENSG00000119711.13
CDCA7L	-1.19567353305202	0.221602352540064	-5.39558140672649	6.8302015580687e-08	1.17789677582376e-06	ENSG00000164649.20
RMDN3	-1.05538943240063	0.195721072098102	-5.39231377126133	6.95561718260374e-08	1.19830495409353e-06	ENSG00000137824.16
SPTA1	3.75712573112834	0.696815443502362	5.39185198342351	6.97352005275819e-08	1.20016831395793e-06	ENSG00000163554.15
EBLN2	1.1099090155368	0.206242602078998	5.38157007499191	7.38389482877202e-08	1.2656503939803e-06	ENSG00000255423.1
PPBP	-2.26759152273224	0.421415768597419	-5.38088911641672	7.41188406865894e-08	1.26916336403174e-06	ENSG00000163736.4
FAM174A	-1.42283788761023	0.264455378908611	-5.38025693968557	7.43796020333033e-08	1.27118769872496e-06	ENSG00000174132.9
SHMT2	2.56925248226254	0.477535046514941	5.38023858356153	7.43871868577759e-08	1.27118769872496e-06	ENSG00000182199.11
TOR3A	-1.0701354826003	0.198957321580098	-5.37871878301031	7.5017779974208e-08	1.28067147566856e-06	ENSG00000186283.14
WIPI1	1.43826201495681	0.267473987545007	5.37720332417295	7.56517253960734e-08	1.2895250682171e-06	ENSG00000070540.13
USHBP1	-2.01488812744852	0.374715437134317	-5.37711534613472	7.56886872044759e-08	1.2895250682171e-06	ENSG00000130307.12
HAAO	2.9443605920423	0.547693403077892	5.37592853135673	7.61890108122124e-08	1.29674462121087e-06	ENSG00000162882.15
PRPF6	-1.28857687772431	0.239925731708633	-5.37073230348282	7.8417544051551e-08	1.32800110851302e-06	ENSG00000101161.8
PLXNA2	-1.76220587251049	0.328141345556778	-5.37026466299286	7.86211715418456e-08	1.33011942064051e-06	ENSG00000076356.7
ENSG00000224967	1.59797531466578	0.297636891084536	5.36887517149854	7.92292318231709e-08	1.33906890311916e-06	ENSG00000224967.1
PGAM1P8	2.05307252679957	0.382562597993263	5.36663159851221	8.02206751573533e-08	1.35447371265182e-06	ENSG00000255200.1
SNX22	-2.0998300269767	0.391525936345402	-5.36319521147698	8.17625600010044e-08	1.37776015285275e-06	ENSG00000157734.14
PLEKHF1	-1.37866384506302	0.257054981410752	-5.36330335828051	8.17136007975361e-08	1.37776015285275e-06	ENSG00000166289.6
RANGRF	-1.26916019824424	0.236673921877098	-5.36248433362801	8.20850896897469e-08	1.38182007345513e-06	ENSG00000108961.14
PTS	1.51651036602792	0.282879631934148	5.36097404984233	8.27744090866057e-08	1.39204033553294e-06	ENSG00000150787.8
OTULINL	-2.52766252851425	0.471622594911591	-5.35950261031933	8.34513883873432e-08	1.40203299835283e-06	ENSG00000145569.6
TTC30B	-1.42311599753285	0.265624105939374	-5.35763120030099	8.43201346165294e-08	1.41474778093395e-06	ENSG00000196659.10
EEF1A1P19	-1.8230451924666	0.340278254901188	-5.35751305353318	8.43752736193264e-08	1.41474778093395e-06	ENSG00000249855.1
ADAT2	1.09764202601798	0.204980718482465	5.35485500365183	8.56250522110058e-08	1.43428314460275e-06	ENSG00000189007.16
ICAM5	-3.22220729991764	0.601791170211537	-5.35436121268611	8.58591918702555e-08	1.4367840062478e-06	ENSG00000105376.5
C14orf132	-2.34751617553405	0.438958128347511	-5.34792733961081	8.89671657801917e-08	1.48585695511592e-06	ENSG00000227051.7
SLC23A2	2.51486352011241	0.470456380823415	5.34558276308374	9.01266039305892e-08	1.50373796804387e-06	ENSG00000089057.15
ZCCHC2	1.07415120206223	0.200956047239558	5.34520466946558	9.03149430586766e-08	1.5053972054121e-06	ENSG00000141664.10
STARD5	1.90877803775396	0.357243710556193	5.3430696786297	9.13856142424925e-08	1.52025086168626e-06	ENSG00000172345.14
VKORC1	2.67236282955727	0.500468952121882	5.33971751539634	9.30915182755999e-08	1.54710977624856e-06	ENSG00000167397.15
SCYL2P1	1.75140987802383	0.328020911055536	5.33932386318904	9.32938576955628e-08	1.54895243144545e-06	ENSG00000213090.2
GPT2	3.73060330070656	0.698939545185213	5.33751928390027	9.42268838664441e-08	1.562911144249e-06	ENSG00000166123.14
HMGCLL1	-2.31607846552697	0.434087347921171	-5.33551248756405	9.5275071390267e-08	1.57720756011161e-06	ENSG00000146151.14
TUBE1	2.33184801243759	0.437082116625088	5.33503413601742	9.55265844025231e-08	1.57982686216477e-06	ENSG00000074935.14
SMARCA5	-1.09549097652355	0.205376735634789	-5.33405584199955	9.60429656978301e-08	1.58681719423683e-06	ENSG00000153147.6
DNAJB13	-2.53102067694235	0.474658706517118	-5.33229590480729	9.69787394222782e-08	1.59760209349833e-06	ENSG00000187726.9
LGALS8	1.35078244129659	0.253393412134315	5.330771743113	9.77962756615306e-08	1.60794167798837e-06	ENSG00000116977.19
SLC35E1P1	1.77098203793818	0.332217626292722	5.33078890997115	9.7787030591553e-08	1.60794167798837e-06	ENSG00000238286.1
CEBPZOS	-1.23218995964107	0.231248638729573	-5.32842038080935	9.90706091535505e-08	1.62515910560708e-06	ENSG00000218739.10
HMGCS1	2.63867018811479	0.495190386581711	5.32859736298492	9.89741359904945e-08	1.62515910560708e-06	ENSG00000112972.15
REEP6	4.09433661282461	0.768412000983087	5.32830904200666	9.91313466839157e-08	1.62515910560708e-06	ENSG00000115255.12
RAPGEF3	-1.83083231740199	0.34388281909657	-5.32400054824448	1.01509599935635e-07	1.66253875716632e-06	ENSG00000079337.16
H1-10-AS1	-1.93773722134184	0.364119133363791	-5.32171216447954	1.02795129907598e-07	1.68034317083511e-06	ENSG00000206417.8
PI15	5.04146962452719	0.947410625157634	5.3213142122914	1.03020287360083e-07	1.68239977477629e-06	ENSG00000137558.9
KIF3A	-1.32038414780698	0.248210891085364	-5.31960600936273	1.03992205718872e-07	1.69663584185847e-06	ENSG00000131437.16
KLF4	-1.85842848164017	0.34945778887336	-5.31803422562616	1.04894341177547e-07	1.70806314215553e-06	ENSG00000136826.15
ENSG00000279159	3.75468159364286	0.706769991205507	5.31245191556402	1.08159971570478e-07	1.75617365153025e-06	ENSG00000279159.1
PTPN3	2.24023237862665	0.421829913520521	5.31074802147162	1.09176193397091e-07	1.77097589576603e-06	ENSG00000070159.14
AKAP13	-1.0098524539855	0.190167683396267	-5.31032631806947	1.09429125002933e-07	1.7733801262437e-06	ENSG00000170776.22
HLA-DPB1	-2.85833035758071	0.538319329259862	-5.30973012154447	1.09787682888552e-07	1.77579217738074e-06	ENSG00000223865.11
STOX1	-2.13034664357028	0.401212935400767	-5.30976560225383	1.09766312693885e-07	1.77579217738074e-06	ENSG00000165730.16
MRPS23	-1.00420589232591	0.189240591377685	-5.3065036682417	1.11747913241318e-07	1.80405234579764e-06	ENSG00000181610.13
DHTKD1	2.53283235942855	0.477367457007827	5.30583373928446	1.12159153752841e-07	1.80896692267082e-06	ENSG00000181192.12
TACC1	-1.18285485415661	0.223044755667582	-5.30321751173337	1.1377921556346e-07	1.83335015753301e-06	ENSG00000147526.20
ENSG00000274677	1.4895256432451	0.281001633428387	5.3007721879478	1.15313906180009e-07	1.85631273874378e-06	ENSG00000274677.1
MAGEH1	-1.03897631201588	0.196049613032759	-5.29955808605588	1.16083301977582e-07	1.86692375972493e-06	ENSG00000187601.5
ACSS2	1.88172559518561	0.355291965404511	5.29627961905417	1.18185818936877e-07	1.89893438680836e-06	ENSG00000131069.20
CATIP	-2.4033034173389	0.453844825729787	-5.29542980571468	1.18736798752705e-07	1.90597885012044e-06	ENSG00000158428.4
FRMD3	-1.70997015416636	0.32303292591881	-5.29348563866253	1.20006670375566e-07	1.92453879053997e-06	ENSG00000172159.16
SLC7A2	3.2312528386565	0.610453563246896	5.29320006172136	1.20194304049922e-07	1.92572425646682e-06	ENSG00000003989.18
